"SchoolId","SchoolName","SchoolNumber","Enrollment","School Type","ConferencePrim","MainPhone","AthFax","Colors","Nickname","Website","Address1","Address2","City","State","ZipCode","IHSAADistrict","IIAAADistrict","SchoolTwitterId","AthleticDepartmentTwitterId"
"c5ccab95-1f1d-4350-bfa9-e7c82b21ea66","Seven Oaks Classical School","469","113","Private","Southern Roads","812-935-5003","","Navy and Maroon","Firehawks","https://www.sevenoaksclassical.org/","200 E. Association Street","","Ellettsville","IN","47429","3","5","",""
"d236dbb6-1d10-42e6-ba3a-858a9f7aeb2e","Seymour","302","1645","Public","Hoosier Hills","812-522-4384","","Northwestern Purple & White","Owls","www.scsc.k12.in.us","1350 W. Second St.","","Seymour","IN","47274","3","5","","@SEYMOUROWLS1"
"d1cc2658-f19c-4dba-927e-ddf03b1d242c","Shakamak","303","191","Public","Southwestern Indiana","812-665-3550","","Columbia Blue & White","Lakers","www.shakamak.k12.in.us","9233 Shakamak School Road","","Jasonville","IN","47438","3","6","","SHS_Athletics"
"54d7cfbc-ffea-49bb-8d77-30f5a0f78081","Shawe Memorial","206","134","Private","Ohio River Valley","812-273-2150","812-273-6694","Kelly Green & Gold","Hilltoppers","www.popeaceschools.org","201 West State Street","","Madison","IN","47250","3","4","@ShaweMemorial","@PopeaceSports"
"e94fe14a-eff3-4b90-a4c1-abd70ab80d07","Shelbyville","304","1076","Public","Hoosier Heritage","317-398-9731","317-392-5749","Old Gold & Black","Golden Bears","www.shelbyvillegoldenbears.com","2003 S. Miller St.","","Shelbyville","IN","46176","3","4","","@SHSGoldenBears"
"540c278c-a0e0-488c-bdba-2c5ce2dead3d","Shenandoah","305","403","Public","Mid-Eastern","765-354-6640","765-354-3110","Navy Blue & Gold","Raiders","www.shenandoah.k12.in.us","7354 US-36","","Middletown","IN","47356","2","4","@SSCRaiders","@shenandoahsport"
"7aa9bda4-5ca3-427b-8d1f-642a6c39d15a","Sheridan","306","351","Public","Hoosier Heartland","317-758-4431","317-758-2406","Black & White (with Red Accent)","Blackhawks","http://www.scs.k12.in.us/","24185 N. Hinsley Rd.","","Sheridan","IN","46069","2","3","@SheridanHS","@SheridanHawks"
"f81a78b0-0879-4ab4-ba4f-0f33f52a125f","Shoals","307","185","Public","Blue Chip","812-247-2090","812-247-2056","Royal Blue & White","Jug Rox","www.shoals.k12.in.us","7900 US Hwy. 50","","Shoals","IN","47581","3","6","","@JugRoxAthletics"
"b5678667-9220-43d7-9050-77a7c1aeb5c8","Signature","398","385","Charter","Southern Indiana","812-421-1820","","Black, Silver, & White","TBA","www.signature.edu","610 Main St.","","Evansville","IN","47708","3","6","",""
"591c8d26-e9fd-4aa0-86dc-39034d64af40","Silver Creek","308","1029","Public","Mid-Southern","812-246-3391","812-246-8184","Orange & Royal Blue","Dragons","www.silvercreek.wclark.k12.in.us","557 Renz Avenue","","Sellersburg","IN","47172","3","5","",""
"9f47cf7b-69fd-4121-9844-304bfa247842","Smith Academy for Excellence","436","30","Charter","Independent","260-579-6939","","Navy/Silver","Fighting 54th","www.fwsafe.com","1819 Reservation Drive","","Fort Wayne","IN","46819","1","2","",""
"0ae5ed61-6e65-484e-bc63-753a5e2e01df","South Adams","309","341","Public","Allen County","260-589-8231","","Gold, Black & White","Starfires","www.southadams.k12.in.us","1000 Parkway St.","","Berne","IN","46711","1","2","@sahs_principal","@SA_Athletics"
"68339c93-993f-41c5-aba4-f1286885f001","South Bend Adams","310","1917","Public","Northern Indiana","574-393-5324","574-283-7704","Royal Blue & Scarlet","Eagles","www.johnadamseagles.com","808 S. Twyckenham","","South Bend","IN","46615","1","2","",""
"2e8531d9-0972-4e7f-9407-ab18ec6264e5","South Bend Riley","313","1290","Public","Northern Indiana","574-393-5123","574-283-8405","Navy & Gold","Wildcats","www.southbendrileysports.com","1902 Fellows St.","","South Bend","IN","46613","1","2","",""
"1614dc37-55a3-4c5a-bbef-c872763e7676","South Bend Saint Joseph","314","924","Private","Northern Indiana","574-233-6137","574-239-7668","Columbia Blue & White","Huskies","www.saintjoehigh.com","453 N. Notre Dame Ave","","South Bend","IN","46617","1","2","@SaintJoeHigh","@saintjoesports"
"0cd2c158-1665-4f1b-bef8-c04330b2928e","South Bend Washington","315","662","Public","Northern Indiana","574-393-5521","574-283-7205","Kelly Green & White","Panthers","https://southbendwashingtonathletics.com/","4747 W. Washington St.","http://southbendwashingtonathletics.com/","South Bend","IN","46619","1","2","@sbwathletics","@sbwathletics"
"e6d4e527-77e5-4a13-bf23-57485e9b6bb5","South Central (Elizabeth)","316","174","Public","Southern","812-969-2941","812-969-3019","Cardinal & White","Rebels","www.shcsc.k12.in.us","6675 E. Hwy. 11 S. E.","","Elizabeth","IN","47117","3","5","","@SCHSRebels"
"aa34c55d-96ad-45d2-a59f-13c73386c4b9","South Central (Union Mills)","317","324","Public","Porter County","219-767-2266","219-767-2260","Red, White and Navy","Satellites","www.satellitesathletics.com","9808 S. 600 W.","","Union Mills","IN","46382","1","1","","SouthCentralAD"
"dcf0df86-0bd8-4819-81b0-7d3032dd2888","South Dearborn","318","607","Public","Eastern Indiana","812-926-2090","","Red, White & Blue","Knights","southdearbornathletics.com","5770 Highlander Place","","Aurora","IN","47001","3","4","","@sdsportsreport"
"0be7a986-d716-4d0a-b9ba-47082a3954c1","South Decatur","319","239","Public","Mid-Hoosier","812-591-3330","","Maroon & White","Cougars","www.decaturco.k12.in.us","8885 S. State Road 3","","Greensburg","IN","47240","3","4","@SD_cougars","@SouthDecatur"
"5591efa7-dc56-4286-ac5c-4da1e865fe80","South Knox","321","356","Public","Blue Chip","812-726-4450","812-726-4545","Red, White & Blue","Spartans","www.southknoxathletics.com","6136 E. State Road 61","","Vincennes","IN","47591","3","6","","@skathletics"
"c8979227-dfb9-4c3b-a7e6-84fcd176d831","South Newton","323","252","Public","Midwest","219-474-5167","219-474-6592","Red & Grey","Rebels","www.newton.k12.in.us","13102 S. 50 E.","","Kentland","IN","47951","1","1","",""
"361365ae-91a3-4813-8871-04ea5e150ade","South Putnam","325","353","Public","Western Indiana","765-653-3610","765-653-3149","Red, White & Blue","Eagles","www.sputnam.k12.in.us","1780 US-40","","Greencastle","IN","46135","2","3","","@sputnameagles"
"2829cfa5-5551-4d42-b181-0f33c12b3287","South Ripley","327","350","Public","Ohio River Valley","812-689-5303","","Forest Green & White","Raiders","www.sripley.k12.in.us","1589 S. Benham Rd.","","Versailles","IN","47042","3","4","",""
"39f1b935-8bd9-4ea3-a647-f2cd0ff3f6ca","South Spencer","328","354","Public","Pocket","812-649-9157","812-649-2214","Blue, White, & Red","Rebels","https://southspencerathletics.com/","1142 N. Orchard Rd.","","Rockport","IN","47635","3","6","@sshs_rebels","@sshs_rebels"
"07da9df3-c35e-42c2-a650-5b628945e9a5","South Vermillion","329","415","Public","Wabash River","765-832-3551","765-832-5310","Old Gold and Black","Wildcats","tinyurl.com/SVATH","770 W. Wildcat Dr.","","Clinton","IN","47842","2","3","",""
"d1bc407c-8297-48e7-8e47-a576f9995b23","Southern Wells","320","247","Public","Allen County","765-728-5534","765-728-8124","Red, White, & Royal Blue","Raiders","www.swraiders.com","9120 S. 300 W.","","Poneto","IN","46781","1","2","",""
"55cb0041-fbf0-4250-b43a-b04f4b3f10c7","Southmont","322","497","Public","Sagamore","765-866-0350","765-866-2044","Scarlet & Gray","Mounties","https://www.MountiesAthletics.com","6425 S U.S. Hwy 231","","Crawfordsville","IN","47933","2","3","SouthmontSrHigh","mountie_maniacs"
"0e29cf76-40f6-4c04-a631-27ea9a6d37ce","Southport","324","2368","Public","Conference Indiana","317-789-4800","","Cardinal Red & White","Cardinals","http://www.southportcardinals.com","971 E. Banta Rd.","","Indianapolis","IN","46227","2","3","","@Spt_athletics"
"e6f988e5-e55a-4ab3-be88-850686b76cef","Southridge","326","548","Public","Pocket","812-683-2272","812-683-2010","Red, Black & White","Raiders","www.swdubois.k12.in.us","1110 S. Main St.","1110 S. Main St. ","Huntingburg","IN","47542","3","6","","@SouthridgeR"
"df53a5b1-d3d3-4ee4-a013-cc90e6d1299e","Southwestern (Hanover)","330","344","Public","Ohio River Valley","812-866-6243","812-866-6233","Red, White & Navy Blue","Rebels","www.swjcs.us","167 S. Main Cross","","Hanover","IN","47243","3","4","","@SWAthletics1"
"6a62490a-3166-4141-a881-a90ed6db757e","Southwestern (Shelbyville)","331","152","Public","Mid-Hoosier","317-729-5122","","Red, White & Blue","Spartans","www.swshelby.k12.in.us","3406 W. 600 S.","","Shelbyville","IN","46176","3","4","","@SWShelby_Sports"
"0a0ab4e1-a892-4790-98a4-5856a83c63db","Southwood","332","252","Public","Three Rivers","260-274-0581","260-569-6843","Red, Gray & Black","Knights","www.msdwc.k12.in.us","564 E. State Road 124","","Wabash","IN","46992","1","2","","@swoodknights"
"08810627-a11c-47bc-9a7f-a7ae73088d69","Speedway","333","568","Public","Indiana Crossroads","317-486-4841","","Brown & Gold","Sparkplugs","speedwayathletics.com","5357 W. 25th St.","","Speedway","IN","46224","2","3","","@sparkplugsports"
"04eb9da9-c97a-4501-a6c5-97d16191e15f","Springs Valley","334","232","Public","Patoka Lake","812-936-9984","812-936-9266","Black, White & Gold","Blackhawks","athletics@svalley.k12.in.us","326  S. Larry Bird Blvd.","","French Lick","IN","47432","3","5","",""
"fbabd515-90a7-42e7-a71c-a555b6e1e622","St. Thomas More Academy","472","47","Private","Independent","574-222-9195","","Navy Blue, White, & Gold","Griffins","https://stthomasmoreacademy.org","424 S. Michigan Street","","South Bend","IN","46624","1","2","","@STMAgriffins"
"c2ea53fa-841b-4c3f-8db5-b322b8b34d22","Sullivan","335","531","Public","Western Indiana","812-268-6301","812-268-6303","Purple & Vegas Gold","Golden Arrows","https://shs.swest.k12.in.us/athletics","902 N. Section St.","","Sullivan","IN","47882","3","6","","@GoldenArrows1"
"deaa542a-000d-487b-bb78-a1f929c39c9d","Switzerland County","336","432","Public","Ohio River Valley","812-427-2626","812-427-3445","Navy Blue, Orange, Columbia Blue & White","Pacers","www.switzerland.k12.in.us","1020 W. Main St.","","Vevay","IN","47043","3","4","@GoSwitzCoPacers",""
"2efe024b-f011-4e06-b65e-d58b83a546ec","Taylor","337","359","Public","Hoosier Heartland","765-453-1101","765-455-5079","Red & Black","Titans","www.taylor.k12.in.us","3750 E. 300 S.","","Kokomo","IN","46902","2","2","","@Taylor_Titans"
"26570a8d-6601-4659-84a3-3d2205423ad1","Tecumseh","338","295","Public","Pocket","812-922-3237","812-922-3608","Red, White & Blue","Braves","https://www.warrick.k12.in.us/schools/tecumseh/main.php?id=athletics","5244 W. State Road 68","","Lynnville","IN","47619","3","6","","@thsbraves"
"0a0bb305-c976-4850-8935-bc83cf464f98","Tell City","339","423","Public","Pocket","812-547-4546","812-547-4546","Red & White","Marksmen","www.tellcity.k12.in.us","900 12th St.","","Tell City","IN","47586","3","5","@MarksmenSports1","@MarksmenSports1"
"a3062596-9890-44f3-b1cf-a6ebc0ca6d61","Terre Haute North Vigo","340","1420","Public","Conference Indiana","812-462-4312","812-462-4519","Navy, Red, & White ","Patriots","northpatriotsathletics.com","3434 Maple Ave.","","Terre Haute","IN","47804","3","6","@TeamTHN","@THNorthSports"
"451d80ce-bdd5-4397-bca1-86d3a183a5da","Terre Haute South Vigo","341","1520","Public","Conference Indiana","812-462-4265","812-462-5772","Red, White & Black","Braves","http://thsouthsports.com","3737 South 7th Street","","Terre Haute","IN","47802","3","6","@THSouthSports","@THSouthSports"
"b0de8e5a-bb4d-4608-a94d-f6111198d57c","Tindley","413","192","Charter","Capitol City","317-545-1745","317-547-4415","Burgundy & White","Tigers","www.tindley.org","3960 Meadows Dr.","","Indianapolis","IN","46205","2","3","","@tindleyathletic"
"a5b49e40-658d-4d31-8961-5bc86fce57a3","Tippecanoe Valley","342","566","Public","Three Rivers","574-598-2100","","Kelly Green & Bright Gold","Vikings","www.tvsc.k12.in.us","8345 S. State Road 19","","Akron","IN","46910","1","2","",""
"528dfb23-aeb1-46e1-a232-264a9e4ce476","Tipton","343","451","Public","Hoosier","765-675-7431","765-675-8678","Blue & White","Blue Devils","www.tcsc.k12.in.us","619 S. Main St.","","Tipton","IN","46072","2","3","@TiptonHS","@tiptonathletics"
"477e9c65-d5fc-46ae-b152-5f89fca7edcc","Traders Point Christian","440","64","Private","Independent","317-769-2450","","Navy/Silver","Knights","www.tpcs.org","5608 Whitestown Parkway","","Whitestown","IN","46075","2","3","","@tpknights"
"605d0114-d388-48d9-91d1-c3206bae1156","Tri","344","255","Public","Tri-Eastern","765-987-7988","","Burgundy & White","Titans","www.shenry.k12.in.us","6972 S. State Road 103","","Straughn","IN","47387","2","4","","@trititanAD"
"c7c8f643-0675-4568-a215-a7ecb93a216e","Tri-Central","345","209","Public","Hoosier Heartland","765-963-2560","","Royal Blue, Gold & White","Trojans","www.tccs.k12.in.us","2115 W. 500 N.","","Sharpsville","IN","46068","2","3","","@trictrojans"
"5512f725-8f3b-43cf-86d1-6e4dad5a4016","Tri-County","346","208","Public","Midwest","219-279-2047","219-279-2108","Scarlet & Royal","Cavaliers","www.trico.k12.in.us","11298 W. 100 S.","","Wolcott","IN","47995","2","1","",""
"bdfdc2b4-fa35-422f-869f-01fb245a64e3","Trinity Academy at Greenlawn","443","119","Private","Hoosier Plains","574-401-8280","","Forest Green and White","Trinity Titans","http://www.trinitysouthbend.org","107 S. Greenlawn Ave.","","South Bend","IN","46617","1","2","",""
"81829780-ceb5-4f13-af0b-483620902f2c","Trinity Lutheran","406","213","Private","Independent","812-524-8547","","Navy & Gold","Cougars","www.trinitycougars.org","1 Trinity Way","","Seymour","IN","47274","3","5","",""
"39d5329c-4b6e-4e2e-ba4a-565fba233680","Triton","347","272","Public","Hoosier North","574-342-6505","","Royal Blue & Gold","Trojans","www.triton.k12.in.us","300 Triton Dr.","","Bourbon","IN","46504","1","2","",""
"b7a76e5e-c9d7-476e-8f66-2cb8df262fc0","Triton Central","348","485","Public","Indiana Crossroads","317-835-3000","317-480-1887","Kelly Green & White","Tigers","www.nwshelbyschools.org","4774 W. 600 N.","","Fairland","IN","46126","3","4","@TCTIGERS","@TCTIGERS"
"80d2f73e-c3a8-46c3-96b1-0f3c3941bfaa","Tri-Township","184","90","Public","Porter County","219-733-2815","219-733-9974","Forest Green & White","Tigers","www.tritownship.k12.in.us","PO Box 249","309 School Drive","Wanatah","IN","46390","1","1","",""
"7fb3808e-b0c9-4a20-9f6b-4055895557d6","Tri-West Hendricks","349","573","Public","Hoosier Legends","317-994-4090","","Navy Blue and Vegas Gold","Bruins","www.hendricks.k12.in.us","7883 N. State Road 39","","Lizton","IN","46149","2","3","@triwestsports","@triwestsports"
"1868e838-8124-4f9d-afcd-01124c669b52","Twin Lakes","351","665","Public","Hoosier","574-583-4854","574-583-2679","Red & White","Indians","www.twinlakes.k12.in.us","300 S. Third St.","","Monticello","IN","47960","2","1","","@tl_indians"
"b4fb48ed-0288-4205-8740-97f8205b72bf","Union (Modoc)","353","73","Public","Mid-Eastern","765-853-5421","765-853-6057","Royal Blue & Gold","Rockets","www.usc.k12.in.us","8707 W. U.S. Hwy. 36","","Modoc","IN","47358","2","4","#uhsrockets","#uhsrockets"
"d34de457-dc98-4fb9-b498-0ed8875a0359","Union City","354","236","Public","Tri-Eastern","765-964-4840","765-964-3775","Red, White & Blue","Indians","ucindians.com","603 N. Walnut St.","","Union City","IN","47390","2","4","@RandolphEastern","@UC_Athletics "
"36ff823d-9906-4913-b907-fb60297022bd","Union County","355","341","Public","Tri-Eastern","765-458-5808","765-458-6315","Red, White & Blue","Patriots","www.uc.k12.in.us","410 Patriot Blvd.","","Liberty","IN","47353","3","4","","@pats_sports"
"839bf913-6a04-470a-ba5e-016457b0db0e","University","407","338","Private","Pioneer","317-733-4475","317-733-4490","Navy Blue/White (Vegas Gold Accent)","Trailblazers","www.universityhighschool.org","2825 W. 116th St.","","Carmel","IN","46032","2","3","",""
"01f9894e-4fee-4055-b641-a54edd150bc5","Valparaiso","356","2028","Public","Duneland","219-531-3080","219-531-3196","Green & White","Vikings","https://valpovikings.com/","2727 N. Campbell St.","","Valparaiso","IN","46385","1","1","@Valpo_Schools","@AthleticsValpo"
"875fe120-3e7f-4682-8337-2347c9281d3f","Victory College Prep","438","357","Charter","Greater Indianapolis","317-351-1534","317-351-1804","Navy Blue / Orange / Grey","Firehawks","http://vcpindy.org","2710 Bethel Ave.","","Indianapolis","IN","46203","2","3","@VictoryCollPrep","@VCPFirehawks"
"bceaac22-861d-45b7-881d-11e8c4b4a01f","Vincennes Lincoln","357","736","Public","Southern Indiana","812-882-8480","812-885-1431","Green & White","Alices","www.vcsc.k12.in.us/lincoln/athletic","1545 S. Hart St. Road","","Vincennes","IN","47591","3","6","@AlicesAthletics","@AlicesAthletics"
"1070691f-b9bf-4046-bd12-af601db342ca","Vincennes Rivet","358","91","Private","Blue Chip","812-882-6215","812-886-1939","Purple & Gold","Patriots","www.vincennescatholicschools.org","210 Barnett St.","","Vincennes","IN","47591","3","6","",""
"3763feca-38a1-45d1-a2f6-ae3bd7db7c3d","Wabash","359","462","Public","Three Rivers","260-563-4131","260-563-8733","Orange & Black","Apaches","www.apaches.k12.in.us","580 N. Miami St.","","Wabash","IN","46992","1","2","","@wabashapaches"
"f23facd4-d99a-4bfc-937a-e682c07b38ac","Waldron","360","183","Public","Mid-Hoosier","765-544-5588","","Royal Blue & White","Mohawks","https://websites.eventlink.com/s/waldronmohawksports/","102 N. East St.","PO Box 369","Waldron","IN","46182","3","4","waldronhigh","waldronsports"
"c88c3abd-6ebb-4c6b-a6d4-7cbc5cd2bdff","Wapahani","361","338","Public","Mid-Eastern","765-289-7323","765-281-3724","Red, Black & White","Raiders","www.libertyperry.org","10401 E CR 167 S","","Selma","IN","47383","2","4","@wapahaniraider1","@wapathletics"
"77ef8777-699b-44f9-838a-85e7abc5b558","Warren Central","362","3392","Public","Metropolitan","317-532-6200","317-869-4700","Black & Vegas Gold","Warriors","www.warren.k12.in.us","9500 E. 16th St.","","Indianapolis","IN","46229","2","3","@WCHS_Warriors ‏","@WarriorNation_1"
"f5df13e2-6385-4173-ba47-4eaf434726ec","Warsaw Community","363","2069","Public","Northern Lakes","574-371-5091","","Orange, Black & White","Tigers","warsawtigers.com","1 Tiger Lane","","Warsaw","IN","46580","1","2","","@warsaw_tigers"
"27b99e4c-e646-48a7-bd15-2bf8805134cb","Washington","364","804","Public","Pocket","812-254-3862","812-254-8377","Black & Old Gold","Hatchets","www.wcs.k12.in.us","608 E. Walnut St.","","Washington","IN","47501","3","6","@washhs","@washhsathletics"
"1e19d35a-4fc7-4660-a473-3c34f02673a8","Washington Catholic","365","71","Private","Blue Chip","812-254-2050","812-254-8748","Red, Black & White","Cardinals","www.wccardinals.org","201 N.E. 2nd St.","","Washington","IN","47501","3","6","@WashCathSchools",""
"f33eda7f-7da3-42cb-b7bd-e7afc5699412","Washington Township","366","245","Public","Porter County","219-464-3598","219-462-3372","Black & Red","Senators","wmhs.eastporter.k12.in.us/o/wmhs","381 E. State Road 2","","Valparaiso","IN","46383","1","1","",""
"eb743e9e-2693-494c-be1b-a96623f41105","Wawasee","367","815","Public","Northern Lakes","574-457-3147","","Forest Green & Old Gold","Warriors","www.wawaseeschools.org","1 Warrior Path Bldg. 1","","Syracuse","IN","46567","1","2","","@WawaseeAthletic"
"d7181317-2e01-4e2a-98f7-c75ee2722c79","Wes-Del","368","245","Public","Mid-Eastern","765-358-4091","","Maroon & White","Warriors","https://wd-warriors.com/","10000 N 600 W","","Gaston","IN","47342","2","4","@WD_Athletics","@WD_Athletics"
"f782e2e1-7944-4131-95c7-9e942930a6d3","West Central","369","207","Public","Midwest","219-567-9119","219-567-2535","Cardinal & Black","Trojans","www.westcentraltrojans.com","1852 S. US Highway 421","","Francesville","IN","47946","1","1","","@WCTrojanAD"
"4a6e0728-2677-49fc-b1d9-80a92c6e277a","West Lafayette","373","751","Public","Hoosier","765-746-0435","765-746-0426","Scarlet & Gray","Red Devils","wl.k12.in.us","1105 N. Grant St.","","West Lafayette","IN","47906","2","1","@WL_RDP","@WL_AthleticsRDP"
"754112c4-859d-4523-94a2-1586a17fdc2e","West Noble","374","690","Public","Northeast Corner","260-894-3191","260-894-4708","Red, White & Blue","Chargers","www.westnoble.k12.in.us","5094 N. US Highway 33","","Ligonier","IN","46767","1","2","@WestNobleHS","@WestNobleAD"
"1bfebff2-93f7-4b9a-a9eb-5f2f9b9c16da","West Vigo","376","533","Public","Western Indiana","812-462-4282","","Green, Black & White","Vikings","www.vigoschools.org","4590 W. Sarah Myers Dr.","","West Terre Haute","IN","47885","3","6","","@wvhsathletics"
"872b4623-7fd3-46b2-b084-6cf0da4e1bb2","West Washington","378","271","Public","Patoka Lake","812-755-4996","","Red, White & Blue","Senators","www.wwcs.k12.in.us","8028 W. Batt Rd.","","Campbellsburg","IN","47108","3","5","","@WWsenators"
"d99e0b91-2dc6-4c38-aec7-1670fce7b6c9","Western","370","774","Public","Hoosier","765-883-5889","765-883-4532","Black & White","Panthers","www.western.k12.in.us","2606 S 600 West","","Russiaville","IN","46979","2","2","","Panthers_AD"
"40d362b7-8f3d-486a-af13-b9f4ea7e77bf","Western Boone","371","511","Public","Sagamore","765-482-6143","765-482-6146","Red, White & Blue","Stars","weboschools.org","1205 N. State Road 75","","Thorntown","IN","46071","2","3","",""
"cef34ed9-8709-4442-8e66-03d7336d3aa7","Westfield","372","3077","Public","Hoosier Crossroads","317-867-8000","317-867-2921","Green, White, & Gold","Shamrocks","www.westfieldathletics.com","18250 N. Union St.","","Westfield","IN","46074","2","3","@wwsweb","@rocksathletics"
"85ea4b2e-bde5-4a96-8c6e-7acea2b5be02","Westview","375","344","Public","Northeast Corner","260-768-4411","260-768-7910","Scarlet Red & Old Gold","Warriors","www.westview.k12.in.us","1635 S. 600 W.","","Topeka","IN","46571","1","2","",""
"16c682a8-73ca-442d-80a6-3d2eba1d04bf","Westville","377","266","Public","Porter County","219-785-2531","","Black & Orange","Blackhawks","www.westville.k12.in.us","207 E. Valparaiso St.","","Westville","IN","46391","1","1","",""
"fd19fc56-d868-4b67-8e11-ebdab1d04bc9","Wheeler","379","395","Public","Greater South Shore","219-759-2561","219-759-5602","Green, White & Orange","Bearcats","www.union.k12.in.us","587 W. 300 N.","","Valparaiso","IN","46385","1","1","",""
"b5994397-afde-4ede-b68d-b72261830c4b","White River Valley","381","213","Public","Southwestern Indiana","812-659-2274","812-659-2268","Navy, Silver & White","Wolverines","www.wrv.k12.in.us","5644 W. State Road 54/PO Box 1470","","Switz City","IN","47465","3","6","WRVwolverines",""
"2ffc272d-5502-4008-aa9f-ac4a04ca9105","Whiteland Community","380","2136","Public","Mid-State","317-535-7562","317-535-3270","Royal Blue, Orange & White","Warriors","www.cpcsc.k12.in.us/wchs","300 Main St.","","Whiteland","IN","46184","3","4","","@whitelandsports"
"17c0bb9d-56ff-4c1d-85bb-736c99a05830","Whiting","383","420","Public","Greater South Shore","219-659-0255","219-473-4033","Green & White","Oilers","www.whiting.k12.in.us","1751 Oliver St.","","Whiting","IN","46394","1","1","whsoilers","whitingsports"
"794702ae-c29f-4363-aa9e-6d48895669a6","Whitko","384","386","Public","Three Rivers","260-723-5146","260-723-5897","Red, White & Blue","Wildcats","www.whitko.org","1 Big Blue Ave.","","South Whitley","IN","46787","1","2","","@WhitkoAthletics"
"a2e1698b-9c0d-429b-9484-562adbe43f58","Winamac Community","385","322","Public","Hoosier North","574-946-6151","574-946-3137","Maroon & White","Warriors","www.winamacwarriors.com","715 School Dr.","","Winamac","IN","46996","1","1","","Winamac_AD"
"c113d221-8f1f-4412-bc7a-882fdb69cfe2","Winchester Community","386","379","Public","Tri-Eastern","765-584-8201","765-584-8204","Old Gold, Black & White","Golden Falcons","www.rc.k12.in.us","700 N Union St","","Winchester","IN","47394","2","4","",""
"f38168df-2036-4b76-8b7c-b261eaf9325e","Wood Memorial","267","226","Public","Blue Chip","812-749-4750","","Green, Gold & White","Trojans","www.egsc.k12.in.us","943 South Franklin St.","","Oakland City","IN","47660","3","6","@WMTrojans1","@wood_memorial"
"07eb7b2d-6387-4dd6-9974-78d3c41d284f","Woodlan","387","539","Public","Allen County","260-446-0290","260-446-0298","Blue & White","Warriors","www.eacs.k12.in.us","17215 Woodburn Rd.","","Woodburn","IN","46797","1","2","",""
"c38150a2-a30f-4385-b970-1e39cf33c3b3","Yorktown","388","849","Public","Hoosier Heritage","765-759-2556","765-759-4040","Kelly Green & White","Tigers","http://yhs.yorktown.k12.in.us/","1100 S. Tiger Dr.","","Yorktown","IN","47396","2","4","","@yhsathletics"
"2519ed73-b424-4140-8b3c-c19397225482","Zionsville","389","2326","Public","Hoosier Crossroads","317-873-3355","","Green & Silver","Eagles","www.zcs.k12.in.us","1000 Mulberry St.","","Zionsville","IN","46077","2","3","","@ZCSeagles"
